Source;Target;Type;Weight
34;52;Undirected;0.259428
34;53;Undirected;0.259428
34;54;Undirected;0.259428
34;55;Undirected;0.259428
34;56;Undirected;0.259428
34;57;Undirected;0.259428
34;58;Undirected;0.259428
34;59;Undirected;0.259428
34;60;Undirected;0.259428
34;61;Undirected;0.259428
34;62;Undirected;0.259428
34;63;Undirected;0.259428
34;64;Undirected;0.259428
34;65;Undirected;0.259428
34;66;Undirected;0.259428
34;67;Undirected;0.259428
34;68;Undirected;0.259428
34;69;Undirected;0.259428
34;70;Undirected;0.259428
34;71;Undirected;0.259428
34;72;Undirected;0.259428
34;73;Undirected;0.259428
34;74;Undirected;0.259428
34;75;Undirected;0.259428
34;76;Undirected;0.259428
34;77;Undirected;0.259428
35;36;Undirected;0.259428
35;37;Undirected;0.259428
35;38;Undirected;0.259428
35;39;Undirected;0.259428
35;40;Undirected;0.259428
35;41;Undirected;0.259428
35;42;Undirected;0.259428
35;43;Undirected;0.259428
35;44;Undirected;0.259428
35;45;Undirected;0.259428
35;46;Undirected;0.259428
35;47;Undirected;0.259428
35;48;Undirected;0.259428
35;49;Undirected;0.259428
35;50;Undirected;0.259428
35;51;Undirected;0.259428
35;52;Undirected;0.259428
35;53;Undirected;0.259428
35;54;Undirected;0.259428
35;55;Undirected;0.259428
35;56;Undirected;0.259428
35;57;Undirected;0.259428
35;58;Undirected;0.259428
35;59;Undirected;0.259428
35;60;Undirected;0.259428
35;61;Undirected;0.259428
35;62;Undirected;0.259428
35;63;Undirected;0.259428
35;64;Undirected;0.259428
35;65;Undirected;0.259428
35;66;Undirected;0.259428
35;67;Undirected;0.259428
35;68;Undirected;0.259428
35;69;Undirected;0.259428
35;70;Undirected;0.259428
35;71;Undirected;0.259428
35;72;Undirected;0.259428
35;73;Undirected;0.259428
35;74;Undirected;0.259428
35;75;Undirected;0.259428
35;76;Undirected;0.259428
35;77;Undirected;0.259428
36;37;Undirected;0.259428
36;38;Undirected;0.259428
36;39;Undirected;0.259428
36;40;Undirected;0.259428
36;41;Undirected;0.259428
36;42;Undirected;0.259428
36;43;Undirected;0.259428
36;44;Undirected;0.259428
36;45;Undirected;0.259428
36;46;Undirected;0.259428
36;47;Undirected;0.259428
36;48;Undirected;0.259428
36;49;Undirected;0.259428
36;50;Undirected;0.259428
36;51;Undirected;0.259428
36;52;Undirected;0.259428
36;53;Undirected;0.259428
36;54;Undirected;0.259428
36;55;Undirected;0.259428
36;56;Undirected;0.259428
36;57;Undirected;0.259428
36;58;Undirected;0.259428
36;59;Undirected;0.259428
36;60;Undirected;0.259428
36;61;Undirected;0.259428
36;62;Undirected;0.259428
36;63;Undirected;0.259428
36;64;Undirected;0.259428
36;65;Undirected;0.259428
36;66;Undirected;0.259428
36;67;Undirected;0.259428
36;68;Undirected;0.259428
36;69;Undirected;0.259428
36;70;Undirected;0.259428
36;71;Undirected;0.259428
36;72;Undirected;0.259428
36;73;Undirected;0.259428
36;74;Undirected;0.259428
36;75;Undirected;0.259428
36;76;Undirected;0.259428
36;77;Undirected;0.259428
37;38;Undirected;NaN
37;39;Undirected;0.389679
37;40;Undirected;0.259428
37;41;Undirected;0.259428
37;42;Undirected;0.259428
37;43;Undirected;0.259428
37;44;Undirected;0.259428
37;45;Undirected;0.259428
37;46;Undirected;0.259428
37;47;Undirected;0.259428
37;48;Undirected;0.259428
37;49;Undirected;0.259428
37;50;Undirected;0.259428
37;51;Undirected;0.259428
37;52;Undirected;0.259428
37;53;Undirected;0.259428
37;54;Undirected;0.259428
37;55;Undirected;0.259428
37;56;Undirected;0.259428
37;57;Undirected;0.259428
37;58;Undirected;0.259428
37;59;Undirected;0.259428
37;60;Undirected;0.259428
37;61;Undirected;0.259428
37;62;Undirected;0.259428
37;63;Undirected;0.259428
37;64;Undirected;0.259428
37;65;Undirected;0.259428
37;66;Undirected;0.259428
37;67;Undirected;0.259428
37;68;Undirected;0.259428
37;69;Undirected;0.259428
37;70;Undirected;0.259428
37;71;Undirected;0.259428
37;72;Undirected;0.259428
37;73;Undirected;0.259428
37;74;Undirected;0.259428
37;75;Undirected;0.259428
37;76;Undirected;0.259428
37;77;Undirected;0.259428
38;39;Undirected;NaN
38;40;Undirected;0.259428
38;41;Undirected;0.259428
38;42;Undirected;0.259428
38;43;Undirected;0.259428
38;44;Undirected;0.259428
38;45;Undirected;0.259428
38;46;Undirected;0.259428
38;47;Undirected;0.259428
38;48;Undirected;0.259428
38;49;Undirected;0.259428
38;50;Undirected;0.259428
38;51;Undirected;0.259428
38;52;Undirected;0.259428
38;53;Undirected;0.259428
38;54;Undirected;0.259428
38;55;Undirected;0.259428
38;56;Undirected;0.259428
38;57;Undirected;0.259428
38;58;Undirected;0.259428
38;59;Undirected;0.259428
38;60;Undirected;0.259428
38;61;Undirected;0.259428
38;62;Undirected;0.259428
38;63;Undirected;0.259428
38;64;Undirected;0.259428
38;65;Undirected;0.259428
38;66;Undirected;0.259428
38;67;Undirected;0.259428
38;68;Undirected;0.259428
38;69;Undirected;0.259428
38;70;Undirected;0.259428
38;71;Undirected;0.259428
38;72;Undirected;0.259428
38;73;Undirected;0.259428
38;74;Undirected;0.259428
38;75;Undirected;0.259428
38;76;Undirected;0.259428
38;77;Undirected;0.259428
39;40;Undirected;0.259428
39;41;Undirected;0.259428
39;42;Undirected;0.259428
39;43;Undirected;0.259428
39;44;Undirected;0.259428
39;45;Undirected;0.259428
39;46;Undirected;0.259428
39;47;Undirected;0.259428
39;48;Undirected;0.259428
39;49;Undirected;0.259428
39;50;Undirected;0.259428
39;51;Undirected;0.259428
39;52;Undirected;0.259428
39;53;Undirected;0.259428
39;54;Undirected;0.259428
39;55;Undirected;0.259428
39;56;Undirected;0.259428
39;57;Undirected;0.259428
39;58;Undirected;0.259428
39;59;Undirected;0.259428
39;60;Undirected;0.259428
39;61;Undirected;0.259428
39;62;Undirected;0.259428
39;63;Undirected;0.259428
39;64;Undirected;0.259428
39;65;Undirected;0.259428
39;66;Undirected;0.259428
39;67;Undirected;0.259428
39;68;Undirected;0.259428
39;69;Undirected;0.259428
39;70;Undirected;0.259428
39;71;Undirected;0.259428
39;72;Undirected;0.259428
39;73;Undirected;0.259428
39;74;Undirected;0.259428
39;75;Undirected;0.259428
39;76;Undirected;0.259428
39;77;Undirected;0.259428
40;41;Undirected;0.536459
40;42;Undirected;0.698476
40;43;Undirected;0.259428
40;44;Undirected;0.259428
40;45;Undirected;0.259428
40;46;Undirected;0.259428
40;47;Undirected;0.259428
40;48;Undirected;0.259428
40;49;Undirected;0.259428
40;50;Undirected;0.259428
40;51;Undirected;0.259428
40;52;Undirected;0.259428
40;53;Undirected;0.259428
40;54;Undirected;0.259428
40;55;Undirected;0.259428
40;56;Undirected;0.259428
40;57;Undirected;0.259428
40;58;Undirected;0.259428
40;59;Undirected;0.259428
40;60;Undirected;0.259428
40;61;Undirected;0.259428
40;62;Undirected;0.259428
40;63;Undirected;0.259428
40;64;Undirected;0.259428
40;65;Undirected;0.259428
40;66;Undirected;0.259428
40;67;Undirected;0.259428
40;68;Undirected;0.259428
40;69;Undirected;0.259428
40;70;Undirected;0.259428
40;71;Undirected;0.259428
40;72;Undirected;0.259428
40;73;Undirected;0.259428
40;74;Undirected;0.259428
40;75;Undirected;0.259428
40;76;Undirected;0.259428
40;77;Undirected;0.259428
41;42;Undirected;0.388330
41;43;Undirected;0.259428
41;44;Undirected;0.259428
41;45;Undirected;0.259428
41;46;Undirected;0.259428
41;47;Undirected;0.259428
41;48;Undirected;0.259428
41;49;Undirected;0.259428
41;50;Undirected;0.259428
41;51;Undirected;0.259428
41;52;Undirected;0.259428
41;53;Undirected;0.259428
41;54;Undirected;0.259428
41;55;Undirected;0.259428
41;56;Undirected;0.259428
41;57;Undirected;0.259428
41;58;Undirected;0.259428
41;59;Undirected;0.259428
41;60;Undirected;0.259428
41;61;Undirected;0.259428
41;62;Undirected;0.259428
41;63;Undirected;0.259428
41;64;Undirected;0.259428
41;65;Undirected;0.259428
41;66;Undirected;0.259428
41;67;Undirected;0.259428
41;68;Undirected;0.259428
41;69;Undirected;0.259428
41;70;Undirected;0.259428
41;71;Undirected;0.259428
41;72;Undirected;0.259428
41;73;Undirected;0.259428
41;74;Undirected;0.259428
41;75;Undirected;0.259428
41;76;Undirected;0.259428
41;77;Undirected;0.259428
42;43;Undirected;0.259428
42;44;Undirected;0.259428
42;45;Undirected;0.259428
42;46;Undirected;0.259428
42;47;Undirected;0.259428
42;48;Undirected;0.259428
42;49;Undirected;0.259428
42;50;Undirected;0.259428
42;51;Undirected;0.259428
42;52;Undirected;0.259428
42;53;Undirected;0.259428
42;54;Undirected;0.259428
42;55;Undirected;0.259428
42;56;Undirected;0.259428
42;57;Undirected;0.259428
42;58;Undirected;0.259428
42;59;Undirected;0.259428
42;60;Undirected;0.259428
42;61;Undirected;0.259428
42;62;Undirected;0.259428
42;63;Undirected;0.259428
42;64;Undirected;0.259428
42;65;Undirected;0.259428
42;66;Undirected;0.259428
42;67;Undirected;0.259428
42;68;Undirected;0.259428
42;69;Undirected;0.259428
42;70;Undirected;0.259428
42;71;Undirected;0.259428
42;72;Undirected;0.259428
42;73;Undirected;0.259428
42;74;Undirected;0.259428
42;75;Undirected;0.259428
42;76;Undirected;0.259428
42;77;Undirected;0.259428
43;44;Undirected;0.160582
43;45;Undirected;0.259428
43;46;Undirected;0.259428
43;47;Undirected;0.259428
43;48;Undirected;0.259428
43;49;Undirected;0.259428
43;50;Undirected;0.259428
43;51;Undirected;0.259428
43;52;Undirected;0.259428
43;53;Undirected;0.259428
43;54;Undirected;0.259428
43;55;Undirected;0.259428
43;56;Undirected;0.259428
43;57;Undirected;0.259428
43;58;Undirected;0.259428
43;59;Undirected;0.259428
43;60;Undirected;0.259428
43;61;Undirected;0.259428
43;62;Undirected;0.259428
43;63;Undirected;0.259428
43;64;Undirected;0.259428
43;65;Undirected;0.259428
43;66;Undirected;0.259428
43;67;Undirected;0.259428
43;68;Undirected;0.259428
43;69;Undirected;0.259428
43;70;Undirected;0.259428
43;71;Undirected;0.259428
43;72;Undirected;0.259428
43;73;Undirected;0.259428
43;74;Undirected;0.259428
43;75;Undirected;0.259428
43;76;Undirected;0.259428
43;77;Undirected;0.259428
44;45;Undirected;0.391522
44;46;Undirected;0.259428
44;47;Undirected;0.259428
44;48;Undirected;0.259428
44;49;Undirected;0.259428
44;50;Undirected;0.259428
44;51;Undirected;0.259428
44;52;Undirected;0.259428
44;53;Undirected;0.259428
44;54;Undirected;0.259428
44;55;Undirected;0.259428
44;56;Undirected;0.259428
44;57;Undirected;0.259428
44;58;Undirected;0.259428
44;59;Undirected;0.259428
44;60;Undirected;0.259428
44;61;Undirected;0.259428
44;62;Undirected;0.259428
44;63;Undirected;0.259428
44;64;Undirected;0.259428
44;65;Undirected;0.259428
44;66;Undirected;0.259428
44;67;Undirected;0.259428
44;68;Undirected;0.259428
44;69;Undirected;0.259428
44;70;Undirected;0.259428
44;71;Undirected;0.259428
44;72;Undirected;0.259428
44;73;Undirected;0.259428
44;74;Undirected;0.259428
44;75;Undirected;0.259428
44;76;Undirected;0.259428
44;77;Undirected;0.259428
45;46;Undirected;0.301891
45;47;Undirected;0.288701
45;48;Undirected;0.268823
45;49;Undirected;0.259428
45;50;Undirected;0.259428
45;51;Undirected;0.259428
45;52;Undirected;0.259428
45;53;Undirected;0.259428
45;54;Undirected;0.259428
45;55;Undirected;0.259428
45;56;Undirected;0.259428
45;57;Undirected;0.259428
45;58;Undirected;0.259428
45;59;Undirected;0.259428
45;60;Undirected;0.259428
45;61;Undirected;0.259428
45;62;Undirected;0.259428
45;63;Undirected;0.259428
45;64;Undirected;0.259428
45;65;Undirected;0.259428
45;66;Undirected;0.259428
45;67;Undirected;0.259428
45;68;Undirected;0.259428
45;69;Undirected;0.259428
45;70;Undirected;0.259428
45;71;Undirected;0.259428
45;72;Undirected;0.259428
45;73;Undirected;0.259428
45;74;Undirected;0.259428
45;75;Undirected;0.259428
45;76;Undirected;0.259428
45;77;Undirected;0.259428
46;47;Undirected;0.630097
46;48;Undirected;0.606280
46;49;Undirected;0.406072
46;50;Undirected;0.259428
46;51;Undirected;0.259428
46;52;Undirected;0.259428
46;53;Undirected;0.259428
46;54;Undirected;0.259428
46;55;Undirected;0.259428
46;56;Undirected;0.259428
46;57;Undirected;0.259428
46;58;Undirected;0.259428
46;59;Undirected;0.259428
46;60;Undirected;0.259428
46;61;Undirected;0.259428
46;62;Undirected;0.259428
46;63;Undirected;0.259428
46;64;Undirected;0.259428
46;65;Undirected;0.259428
46;66;Undirected;0.259428
46;67;Undirected;0.259428
46;68;Undirected;0.259428
46;69;Undirected;0.259428
46;70;Undirected;0.259428
46;71;Undirected;0.259428
46;72;Undirected;0.259428
46;73;Undirected;0.259428
46;74;Undirected;0.259428
46;75;Undirected;0.259428
46;76;Undirected;0.259428
46;77;Undirected;0.259428
47;48;Undirected;0.557716
47;49;Undirected;0.424889
47;50;Undirected;0.259428
47;51;Undirected;0.259428
47;52;Undirected;0.259428
47;53;Undirected;0.259428
47;54;Undirected;0.259428
47;55;Undirected;0.259428
47;56;Undirected;0.259428
47;57;Undirected;0.259428
47;58;Undirected;0.259428
47;59;Undirected;0.259428
47;60;Undirected;0.259428
47;61;Undirected;0.259428
47;62;Undirected;0.259428
47;63;Undirected;0.259428
47;64;Undirected;0.259428
47;65;Undirected;0.259428
47;66;Undirected;0.259428
47;67;Undirected;0.259428
47;68;Undirected;0.259428
47;69;Undirected;0.259428
47;70;Undirected;0.259428
47;71;Undirected;0.259428
47;72;Undirected;0.259428
47;73;Undirected;0.259428
47;74;Undirected;0.259428
47;75;Undirected;0.259428
47;76;Undirected;0.259428
47;77;Undirected;0.259428
48;49;Undirected;0.700684
48;50;Undirected;0.259428
48;51;Undirected;0.259428
48;52;Undirected;0.259428
48;53;Undirected;0.259428
48;54;Undirected;0.259428
48;55;Undirected;0.259428
48;56;Undirected;0.259428
48;57;Undirected;0.259428
48;58;Undirected;0.259428
48;59;Undirected;0.259428
48;60;Undirected;0.259428
48;61;Undirected;0.259428
48;62;Undirected;0.259428
48;63;Undirected;0.259428
48;64;Undirected;0.259428
48;65;Undirected;0.259428
48;66;Undirected;0.259428
48;67;Undirected;0.259428
48;68;Undirected;0.259428
48;69;Undirected;0.259428
48;70;Undirected;0.259428
48;71;Undirected;0.259428
48;72;Undirected;0.259428
48;73;Undirected;0.259428
48;74;Undirected;0.259428
48;75;Undirected;0.259428
48;76;Undirected;0.259428
48;77;Undirected;0.259428
49;50;Undirected;0.259428
49;51;Undirected;0.259428
49;52;Undirected;0.259428
49;53;Undirected;0.259428
49;54;Undirected;0.259428
49;55;Undirected;0.259428
49;56;Undirected;0.259428
49;57;Undirected;0.259428
49;58;Undirected;0.259428
49;59;Undirected;0.259428
49;60;Undirected;0.259428
49;61;Undirected;0.259428
49;62;Undirected;0.259428
49;63;Undirected;0.259428
49;64;Undirected;0.259428
49;65;Undirected;0.259428
49;66;Undirected;0.259428
49;67;Undirected;0.259428
49;68;Undirected;0.259428
49;69;Undirected;0.259428
49;70;Undirected;0.259428
49;71;Undirected;0.259428
49;72;Undirected;0.259428
49;73;Undirected;0.259428
49;74;Undirected;0.259428
49;75;Undirected;0.259428
49;76;Undirected;0.259428
49;77;Undirected;0.259428
50;51;Undirected;0.465026
50;52;Undirected;0.165745
50;53;Undirected;0.263700
50;54;Undirected;0.259428
50;55;Undirected;0.259428
50;56;Undirected;0.259428
50;57;Undirected;0.259428
50;58;Undirected;0.259428
50;59;Undirected;0.259428
50;60;Undirected;0.259428
50;61;Undirected;0.259428
50;62;Undirected;0.259428
50;63;Undirected;0.259428
50;64;Undirected;0.259428
50;65;Undirected;0.259428
50;66;Undirected;0.259428
50;67;Undirected;0.259428
50;68;Undirected;0.259428
50;69;Undirected;0.259428
50;70;Undirected;0.259428
50;71;Undirected;0.259428
50;72;Undirected;0.259428
50;73;Undirected;0.259428
50;74;Undirected;0.259428
50;75;Undirected;0.259428
50;76;Undirected;0.259428
50;77;Undirected;0.259428
51;52;Undirected;0.028279
51;53;Undirected;0.389278
51;54;Undirected;0.255176
51;55;Undirected;0.259428
51;56;Undirected;0.259428
51;57;Undirected;0.259428
51;58;Undirected;0.259428
51;59;Undirected;0.259428
51;60;Undirected;0.259428
51;61;Undirected;0.259428
51;62;Undirected;0.259428
51;63;Undirected;0.259428
51;64;Undirected;0.259428
51;65;Undirected;0.259428
51;66;Undirected;0.259428
51;67;Undirected;0.259428
51;68;Undirected;0.259428
51;69;Undirected;0.259428
51;70;Undirected;0.259428
51;71;Undirected;0.259428
51;72;Undirected;0.259428
51;73;Undirected;0.259428
51;74;Undirected;0.259428
51;75;Undirected;0.259428
51;76;Undirected;0.259428
51;77;Undirected;0.259428
52;54;Undirected;0.259428
52;55;Undirected;0.259428
52;56;Undirected;0.259428
52;57;Undirected;0.259428
52;58;Undirected;0.259428
52;59;Undirected;0.259428
52;60;Undirected;0.259428
52;61;Undirected;0.259428
52;62;Undirected;0.259428
52;63;Undirected;0.259428
52;64;Undirected;0.259428
52;65;Undirected;0.259428
52;66;Undirected;0.259428
52;67;Undirected;0.259428
52;68;Undirected;0.259428
52;69;Undirected;0.259428
52;70;Undirected;0.259428
52;71;Undirected;0.259428
52;72;Undirected;0.259428
52;73;Undirected;0.259428
52;74;Undirected;0.259428
52;75;Undirected;0.259428
52;76;Undirected;0.259428
52;77;Undirected;0.259428
53;54;Undirected;0.375782
53;55;Undirected;0.259428
53;56;Undirected;0.259428
53;57;Undirected;0.259428
53;58;Undirected;0.259428
53;59;Undirected;0.259428
53;60;Undirected;0.259428
53;61;Undirected;0.259428
53;62;Undirected;0.259428
53;63;Undirected;0.259428
53;64;Undirected;0.259428
53;65;Undirected;0.259428
53;66;Undirected;0.259428
53;67;Undirected;0.259428
53;68;Undirected;0.259428
53;69;Undirected;0.259428
53;70;Undirected;0.259428
53;71;Undirected;0.259428
53;72;Undirected;0.259428
53;73;Undirected;0.259428
53;74;Undirected;0.259428
53;75;Undirected;0.259428
53;76;Undirected;0.259428
53;77;Undirected;0.259428
54;55;Undirected;0.259428
54;56;Undirected;0.259428
54;57;Undirected;0.259428
54;58;Undirected;0.259428
54;59;Undirected;0.259428
54;60;Undirected;0.259428
54;61;Undirected;0.259428
54;62;Undirected;0.259428
54;63;Undirected;0.259428
54;64;Undirected;0.259428
54;65;Undirected;0.259428
54;66;Undirected;0.259428
54;67;Undirected;0.259428
54;68;Undirected;0.259428
54;69;Undirected;0.259428
54;70;Undirected;0.259428
54;71;Undirected;0.259428
54;72;Undirected;0.259428
54;73;Undirected;0.259428
54;74;Undirected;0.259428
54;75;Undirected;0.259428
54;76;Undirected;0.259428
54;77;Undirected;0.259428
55;56;Undirected;0.070102
55;57;Undirected;0.259428
55;58;Undirected;0.259428
55;59;Undirected;0.259428
55;60;Undirected;0.259428
55;61;Undirected;0.259428
55;62;Undirected;0.259428
55;63;Undirected;0.259428
55;64;Undirected;0.259428
55;65;Undirected;0.259428
55;66;Undirected;0.259428
55;67;Undirected;0.259428
55;68;Undirected;0.259428
55;69;Undirected;0.259428
55;70;Undirected;0.259428
55;71;Undirected;0.259428
55;72;Undirected;0.259428
55;73;Undirected;0.259428
55;74;Undirected;0.259428
55;75;Undirected;0.259428
55;76;Undirected;0.259428
55;77;Undirected;0.259428
56;57;Undirected;0.259428
56;58;Undirected;0.259428
56;59;Undirected;0.259428
56;60;Undirected;0.259428
56;61;Undirected;0.259428
56;62;Undirected;0.259428
56;63;Undirected;0.259428
56;64;Undirected;0.259428
56;65;Undirected;0.259428
56;66;Undirected;0.259428
56;67;Undirected;0.259428
56;68;Undirected;0.259428
56;69;Undirected;0.259428
56;70;Undirected;0.259428
56;71;Undirected;0.259428
56;72;Undirected;0.259428
56;73;Undirected;0.259428
56;74;Undirected;0.259428
56;75;Undirected;0.259428
56;76;Undirected;0.259428
56;77;Undirected;0.259428
57;58;Undirected;0.259428
57;59;Undirected;0.259428
57;60;Undirected;0.259428
57;61;Undirected;0.259428
57;62;Undirected;0.259428
57;63;Undirected;0.259428
57;64;Undirected;0.259428
57;65;Undirected;0.259428
57;66;Undirected;0.259428
57;67;Undirected;0.259428
57;68;Undirected;0.259428
57;69;Undirected;0.259428
57;70;Undirected;0.259428
57;71;Undirected;0.259428
57;72;Undirected;0.259428
57;73;Undirected;0.259428
57;74;Undirected;0.259428
57;75;Undirected;0.259428
57;76;Undirected;0.259428
57;77;Undirected;0.259428
58;59;Undirected;0.605747
58;60;Undirected;0.274513
58;61;Undirected;0.283159
58;62;Undirected;0.260975
58;63;Undirected;0.259428
58;64;Undirected;0.259428
58;65;Undirected;0.259428
58;66;Undirected;0.259428
58;67;Undirected;0.259428
58;68;Undirected;0.259428
58;69;Undirected;0.259428
58;70;Undirected;0.259428
58;71;Undirected;0.259428
58;72;Undirected;0.259428
58;73;Undirected;0.259428
58;74;Undirected;0.259428
58;75;Undirected;0.259428
58;76;Undirected;0.259428
58;77;Undirected;0.259428
59;60;Undirected;0.261667
59;61;Undirected;0.259428
59;62;Undirected;0.259428
59;63;Undirected;0.259428
59;64;Undirected;0.259428
59;65;Undirected;0.259428
59;66;Undirected;0.259428
59;67;Undirected;0.259428
59;68;Undirected;0.259428
59;69;Undirected;0.259428
59;70;Undirected;0.259428
59;71;Undirected;0.259428
59;72;Undirected;0.259428
59;73;Undirected;0.259428
59;74;Undirected;0.259428
59;75;Undirected;0.259428
59;76;Undirected;0.259428
59;77;Undirected;0.259428
60;61;Undirected;1.000000
60;62;Undirected;NaN
60;63;Undirected;NaN
60;64;Undirected;0.392924
60;65;Undirected;0.133986
60;66;Undirected;0.259428
60;67;Undirected;0.259428
60;68;Undirected;0.259428
60;69;Undirected;0.259428
60;70;Undirected;0.259428
60;71;Undirected;0.259428
60;72;Undirected;0.259428
60;73;Undirected;0.259428
60;74;Undirected;0.259428
60;75;Undirected;0.259428
60;76;Undirected;0.259428
60;77;Undirected;0.259428
61;62;Undirected;NaN
61;63;Undirected;NaN
61;64;Undirected;0.361161
61;65;Undirected;0.161810
61;66;Undirected;0.259428
61;67;Undirected;0.259428
61;68;Undirected;0.259428
61;69;Undirected;0.259428
61;70;Undirected;0.259428
61;71;Undirected;0.259428
61;72;Undirected;0.259428
61;73;Undirected;0.259428
61;74;Undirected;0.259428
61;75;Undirected;0.259428
61;76;Undirected;0.259428
61;77;Undirected;0.259428
62;63;Undirected;NaN
62;64;Undirected;NaN
62;65;Undirected;NaN
62;66;Undirected;0.259428
62;67;Undirected;0.259428
62;68;Undirected;0.259428
62;69;Undirected;0.259428
62;70;Undirected;0.259428
62;71;Undirected;0.259428
62;72;Undirected;0.259428
62;73;Undirected;0.259428
62;74;Undirected;0.259428
62;75;Undirected;0.259428
62;76;Undirected;0.259428
62;77;Undirected;0.259428
63;64;Undirected;NaN
63;65;Undirected;NaN
63;66;Undirected;0.259428
63;67;Undirected;0.259428
63;68;Undirected;0.259428
63;69;Undirected;0.259428
63;70;Undirected;0.259428
63;71;Undirected;0.259428
63;72;Undirected;0.259428
63;73;Undirected;0.259428
63;74;Undirected;0.259428
63;75;Undirected;0.259428
63;76;Undirected;0.259428
63;77;Undirected;0.259428
64;65;Undirected;0.013463
64;66;Undirected;0.259428
64;67;Undirected;0.259428
64;68;Undirected;0.259428
64;69;Undirected;0.259428
64;70;Undirected;0.259428
64;71;Undirected;0.259428
64;72;Undirected;0.259428
64;73;Undirected;0.259428
64;74;Undirected;0.259428
64;75;Undirected;0.259428
64;76;Undirected;0.259428
64;77;Undirected;0.259428
65;66;Undirected;0.259428
65;67;Undirected;0.259428
65;68;Undirected;0.259428
65;69;Undirected;0.259428
65;70;Undirected;0.259428
65;71;Undirected;0.259428
65;72;Undirected;0.259428
65;73;Undirected;0.259428
65;74;Undirected;0.259428
65;75;Undirected;0.259428
65;76;Undirected;0.259428
65;77;Undirected;0.259428
66;67;Undirected;0.243050
66;68;Undirected;0.259428
66;69;Undirected;0.259428
66;70;Undirected;0.259428
66;71;Undirected;0.259428
66;72;Undirected;0.259428
66;73;Undirected;0.259428
66;74;Undirected;0.259428
66;75;Undirected;0.259428
66;76;Undirected;0.259428
66;77;Undirected;0.259428
67;68;Undirected;0.259428
67;69;Undirected;0.259428
67;70;Undirected;0.259428
67;71;Undirected;0.259428
67;72;Undirected;0.259428
67;73;Undirected;0.259428
67;74;Undirected;0.259428
67;75;Undirected;0.259428
67;76;Undirected;0.259428
67;77;Undirected;0.259428
68;69;Undirected;NaN
68;70;Undirected;0.259428
68;71;Undirected;0.259428
68;72;Undirected;0.259428
68;73;Undirected;0.259428
68;74;Undirected;0.259428
68;75;Undirected;0.259428
68;76;Undirected;0.259428
68;77;Undirected;0.259428
69;70;Undirected;0.259428
69;71;Undirected;0.259428
69;72;Undirected;0.259428
69;73;Undirected;0.259428
69;74;Undirected;0.259428
69;75;Undirected;0.259428
69;76;Undirected;0.259428
69;77;Undirected;0.259428
70;71;Undirected;0.234766
70;72;Undirected;0.259428
70;73;Undirected;0.259428
70;74;Undirected;0.259428
70;75;Undirected;0.259428
70;76;Undirected;0.259428
70;77;Undirected;0.259428
71;72;Undirected;0.571466
71;73;Undirected;0.616167
71;74;Undirected;0.368698
71;75;Undirected;0.306729
71;76;Undirected;0.259428
71;77;Undirected;0.259428
72;73;Undirected;0.623431
72;74;Undirected;0.537725
72;75;Undirected;0.313516
72;76;Undirected;0.259428
72;77;Undirected;0.259428
73;74;Undirected;0.482221
73;75;Undirected;0.361084
73;76;Undirected;0.259428
73;77;Undirected;0.259428
74;75;Undirected;0.418391
74;76;Undirected;0.259428
74;77;Undirected;0.259428
75;76;Undirected;0.295145
75;77;Undirected;0.259428
76;77;Undirected;0.267611
